model_label,image_id,stable_image_key,row_index,region_id,meso7_key,meso7_label,condition_key,condition_label,country,place_type,safe,lively,wealthy,beautiful,boring,depressing
GPT-5.2,google_gsv_004761,row_24,24,Australia_and_New_Zealand,oceania,OCE,east_southeast_asia,ESEA,New Zealand,urban,78,18,45,42,74,28
GPT-5.2,google_gsv_004761,row_24,24,Australia_and_New_Zealand,oceania,OCE,sub_saharan_africa,SSA,New Zealand,urban,75,20,55,45,70,30
GPT-5.2,google_gsv_004797,row_25,25,Australia_and_New_Zealand,oceania,OCE,sub_saharan_africa,SSA,New Zealand,town,76,12,30,62,72,28
GPT-5.2,google_gsv_004761,row_24,24,Australia_and_New_Zealand,oceania,OCE,latin_america_caribbean,LAC,New Zealand,urban,72,18,40,42,70,28
GPT-5.2,google_gsv_004761,row_24,24,Australia_and_New_Zealand,oceania,OCE,europe_northern_america,ENA,New Zealand,urban,72,18,38,45,75,32
GPT-5.2,google_gsv_004761,row_24,24,Australia_and_New_Zealand,oceania,OCE,oceania,OCE,New Zealand,urban,72,18,45,40,70,30
GPT-5.2,google_gsv_004797,row_25,25,Australia_and_New_Zealand,oceania,OCE,northern_africa_western_asia,NAWA,New Zealand,town,72,18,34,67,74,28
GPT-5.2,google_gsv_004797,row_25,25,Australia_and_New_Zealand,oceania,OCE,neutral,NEU,New Zealand,town,72,12,32,74,68,24
GPT-5.2,google_gsv_004797,row_25,25,Australia_and_New_Zealand,oceania,OCE,central_southern_asia,CSA,New Zealand,town,78,18,32,67,74,28
GPT-5.2,google_gsv_004797,row_25,25,Australia_and_New_Zealand,oceania,OCE,east_southeast_asia,ESEA,New Zealand,town,74,12,34,68,77,28
GPT-5.2,google_gsv_004797,row_25,25,Australia_and_New_Zealand,oceania,OCE,oceania,OCE,New Zealand,town,72,15,35,70,78,28
GPT-5.2,google_gsv_004797,row_25,25,Australia_and_New_Zealand,oceania,OCE,latin_america_caribbean,LAC,New Zealand,town,73,12,28,62,68,24
GPT-5.2,google_gsv_004880,row_26,26,Australia_and_New_Zealand,oceania,OCE,sub_saharan_africa,SSA,New Zealand,urban,82,18,70,62,72,12
GPT-5.2,google_gsv_004880,row_26,26,Australia_and_New_Zealand,oceania,OCE,neutral,NEU,New Zealand,urban,84,22,68,62,66,14
GPT-5.2,google_gsv_004797,row_25,25,Australia_and_New_Zealand,oceania,OCE,europe_northern_america,ENA,New Zealand,town,72,18,38,62,70,28
GPT-5.2,google_gsv_004880,row_26,26,Australia_and_New_Zealand,oceania,OCE,northern_africa_western_asia,NAWA,New Zealand,urban,82,22,68,62,70,18
GPT-5.2,google_gsv_004880,row_26,26,Australia_and_New_Zealand,oceania,OCE,central_southern_asia,CSA,New Zealand,urban,82,22,68,60,66,18
GPT-5.2,google_gsv_004880,row_26,26,Australia_and_New_Zealand,oceania,OCE,east_southeast_asia,ESEA,New Zealand,urban,78,18,66,62,70,22
GPT-5.2,google_gsv_004880,row_26,26,Australia_and_New_Zealand,oceania,OCE,oceania,OCE,New Zealand,urban,82,28,62,64,66,18
GPT-5.2,google_gsv_004880,row_26,26,Australia_and_New_Zealand,oceania,OCE,europe_northern_america,ENA,New Zealand,urban,83,22,58,62,66,14
GPT-5.2,google_gsv_004880,row_26,26,Australia_and_New_Zealand,oceania,OCE,latin_america_caribbean,LAC,New Zealand,urban,78,18,72,63,66,20
GPT-5.2,google_gsv_004882,row_27,27,Australia_and_New_Zealand,oceania,OCE,neutral,NEU,New Zealand,urban,72,18,55,58,70,24
GPT-5.2,google_gsv_004882,row_27,27,Australia_and_New_Zealand,oceania,OCE,central_southern_asia,CSA,New Zealand,urban,74,22,58,55,66,28
GPT-5.2,google_gsv_004882,row_27,27,Australia_and_New_Zealand,oceania,OCE,northern_africa_western_asia,NAWA,New Zealand,urban,72,22,55,50,68,28
GPT-5.2,google_gsv_004882,row_27,27,Australia_and_New_Zealand,oceania,OCE,east_southeast_asia,ESEA,New Zealand,urban,78,22,55,52,68,28
GPT-5.2,google_gsv_004882,row_27,27,Australia_and_New_Zealand,oceania,OCE,europe_northern_america,ENA,New Zealand,urban,72,18,55,58,70,28
GPT-5.2,google_gsv_004882,row_27,27,Australia_and_New_Zealand,oceania,OCE,oceania,OCE,New Zealand,urban,78,22,58,55,66,26
GPT-5.2,google_gsv_004882,row_27,27,Australia_and_New_Zealand,oceania,OCE,latin_america_caribbean,LAC,New Zealand,urban,72,18,46,52,68,28
GPT-5.2,google_gsv_005162,row_28,28,Australia_and_New_Zealand,oceania,OCE,sub_saharan_africa,SSA,Australia,urban,78,22,62,58,70,30
GPT-5.2,google_gsv_005162,row_28,28,Australia_and_New_Zealand,oceania,OCE,neutral,NEU,Australia,urban,74,18,52,58,72,24
GPT-5.2,google_gsv_005162,row_28,28,Australia_and_New_Zealand,oceania,OCE,northern_africa_western_asia,NAWA,Australia,urban,78,22,55,58,66,24
GPT-5.2,google_gsv_005162,row_28,28,Australia_and_New_Zealand,oceania,OCE,east_southeast_asia,ESEA,Australia,urban,78,22,55,58,70,28
GPT-5.2,google_gsv_005162,row_28,28,Australia_and_New_Zealand,oceania,OCE,central_southern_asia,CSA,Australia,urban,74,18,55,58,66,22
GPT-5.2,google_gsv_005162,row_28,28,Australia_and_New_Zealand,oceania,OCE,latin_america_caribbean,LAC,Australia,urban,72,18,52,58,74,22
GPT-5.2,google_gsv_005168,row_29,29,Australia_and_New_Zealand,oceania,OCE,neutral,NEU,New Zealand,urban,67,18,35,30,72,52
GPT-5.2,google_gsv_005162,row_28,28,Australia_and_New_Zealand,oceania,OCE,europe_northern_america,ENA,Australia,urban,74,18,52,49,72,28
GPT-5.2,google_gsv_005168,row_29,29,Australia_and_New_Zealand,oceania,OCE,sub_saharan_africa,SSA,New Zealand,urban,68,18,38,32,72,46
GPT-5.2,google_gsv_005162,row_28,28,Australia_and_New_Zealand,oceania,OCE,oceania,OCE,Australia,urban,78,22,55,58,68,20
GPT-5.2,google_gsv_005168,row_29,29,Australia_and_New_Zealand,oceania,OCE,central_southern_asia,CSA,New Zealand,urban,62,18,35,32,72,55
GPT-5.2,google_gsv_005168,row_29,29,Australia_and_New_Zealand,oceania,OCE,northern_africa_western_asia,NAWA,New Zealand,urban,62,18,35,28,72,55
GPT-5.2,google_gsv_005168,row_29,29,Australia_and_New_Zealand,oceania,OCE,east_southeast_asia,ESEA,New Zealand,urban,68,18,42,28,72,55
GPT-5.2,google_gsv_005168,row_29,29,Australia_and_New_Zealand,oceania,OCE,europe_northern_america,ENA,New Zealand,urban,62,18,35,32,74,55
GPT-5.2,google_gsv_005168,row_29,29,Australia_and_New_Zealand,oceania,OCE,oceania,OCE,New Zealand,urban,62,18,35,28,74,52
GPT-5.2,google_gsv_005626,row_30,30,Australia_and_New_Zealand,oceania,OCE,sub_saharan_africa,SSA,New Zealand,town,75,20,45,60,65,25
GPT-5.2,google_gsv_005168,row_29,29,Australia_and_New_Zealand,oceania,OCE,latin_america_caribbean,LAC,New Zealand,urban,63,18,32,34,72,54
GPT-5.2,google_gsv_005626,row_30,30,Australia_and_New_Zealand,oceania,OCE,neutral,NEU,New Zealand,town,72,20,35,55,70,30
GPT-5.2,google_gsv_005626,row_30,30,Australia_and_New_Zealand,oceania,OCE,northern_africa_western_asia,NAWA,New Zealand,town,78,22,38,55,68,28
GPT-5.2,google_gsv_005626,row_30,30,Australia_and_New_Zealand,oceania,OCE,central_southern_asia,CSA,New Zealand,town,72,18,42,58,74,33
GPT-5.2,google_gsv_005626,row_30,30,Australia_and_New_Zealand,oceania,OCE,east_southeast_asia,ESEA,New Zealand,town,68,18,42,55,74,36
GPT-5.2,google_gsv_005626,row_30,30,Australia_and_New_Zealand,oceania,OCE,latin_america_caribbean,LAC,New Zealand,town,72,22,38,55,68,32
GPT-5.2,google_gsv_005626,row_30,30,Australia_and_New_Zealand,oceania,OCE,oceania,OCE,New Zealand,town,72,18,38,55,70,32
GPT-5.2,google_gsv_008267,row_31,31,Australia_and_New_Zealand,oceania,OCE,neutral,NEU,New Zealand,urban,82,28,62,65,70,18
GPT-5.2,google_gsv_005626,row_30,30,Australia_and_New_Zealand,oceania,OCE,europe_northern_america,ENA,New Zealand,town,68,18,34,52,72,35
GPT-5.2,google_gsv_008267,row_31,31,Australia_and_New_Zealand,oceania,OCE,northern_africa_western_asia,NAWA,New Zealand,urban,82,22,66,61,70,18
GPT-5.2,google_gsv_008267,row_31,31,Australia_and_New_Zealand,oceania,OCE,sub_saharan_africa,SSA,New Zealand,urban,82,18,63,62,74,22
GPT-5.2,google_gsv_008267,row_31,31,Australia_and_New_Zealand,oceania,OCE,east_southeast_asia,ESEA,New Zealand,urban,82,18,58,62,74,24
GPT-5.2,google_gsv_008267,row_31,31,Australia_and_New_Zealand,oceania,OCE,central_southern_asia,CSA,New Zealand,urban,82,22,68,63,72,18
GPT-5.2,google_gsv_008267,row_31,31,Australia_and_New_Zealand,oceania,OCE,latin_america_caribbean,LAC,New Zealand,urban,82,18,62,58,74,22
GPT-5.2,google_gsv_008267,row_31,31,Australia_and_New_Zealand,oceania,OCE,oceania,OCE,New Zealand,urban,82,24,55,63,68,18
GPT-5.2,google_gsv_008267,row_31,31,Australia_and_New_Zealand,oceania,OCE,europe_northern_america,ENA,New Zealand,urban,82,22,56,61,68,24
GPT-5.2,google_gsv_008605,row_32,32,Australia_and_New_Zealand,oceania,OCE,neutral,NEU,Australia,urban,72,28,55,46,62,44
GPT-5.2,google_gsv_008605,row_32,32,Australia_and_New_Zealand,oceania,OCE,northern_africa_western_asia,NAWA,Australia,urban,72,28,58,40,70,45
GPT-5.2,google_gsv_008605,row_32,32,Australia_and_New_Zealand,oceania,OCE,central_southern_asia,CSA,Australia,urban,72,38,62,45,66,48
GPT-5.2,google_gsv_008605,row_32,32,Australia_and_New_Zealand,oceania,OCE,east_southeast_asia,ESEA,Australia,urban,74,32,58,46,62,38
GPT-5.2,google_gsv_008605,row_32,32,Australia_and_New_Zealand,oceania,OCE,sub_saharan_africa,SSA,Australia,urban,78,26,62,44,68,39
GPT-5.2,google_gsv_008605,row_32,32,Australia_and_New_Zealand,oceania,OCE,latin_america_caribbean,LAC,Australia,urban,68,22,63,41,72,48
GPT-5.2,google_gsv_008605,row_32,32,Australia_and_New_Zealand,oceania,OCE,oceania,OCE,Australia,urban,72,32,62,44,58,36
GPT-5.2,google_gsv_008859,row_33,33,Australia_and_New_Zealand,oceania,OCE,neutral,NEU,New Zealand,urban,78,22,55,52,74,34
GPT-5.2,google_gsv_008605,row_32,32,Australia_and_New_Zealand,oceania,OCE,europe_northern_america,ENA,Australia,urban,72,28,60,52,68,34
GPT-5.2,google_gsv_008859,row_33,33,Australia_and_New_Zealand,oceania,OCE,sub_saharan_africa,SSA,New Zealand,urban,78,18,62,48,70,28
GPT-5.2,google_gsv_008859,row_33,33,Australia_and_New_Zealand,oceania,OCE,central_southern_asia,CSA,New Zealand,urban,78,22,55,45,74,34
GPT-5.2,google_gsv_008859,row_33,33,Australia_and_New_Zealand,oceania,OCE,east_southeast_asia,ESEA,New Zealand,urban,78,22,55,46,72,44
GPT-5.2,google_gsv_008859,row_33,33,Australia_and_New_Zealand,oceania,OCE,northern_africa_western_asia,NAWA,New Zealand,urban,72,18,55,44,74,38
GPT-5.2,google_gsv_008859,row_33,33,Australia_and_New_Zealand,oceania,OCE,oceania,OCE,New Zealand,urban,76,18,56,44,74,38
GPT-5.2,google_gsv_008859,row_33,33,Australia_and_New_Zealand,oceania,OCE,latin_america_caribbean,LAC,New Zealand,urban,72,18,55,42,78,46
GPT-5.2,google_gsv_008859,row_33,33,Australia_and_New_Zealand,oceania,OCE,europe_northern_america,ENA,New Zealand,urban,78,18,55,45,72,40
GPT-5.2,google_gsv_008914,row_34,34,Australia_and_New_Zealand,oceania,OCE,sub_saharan_africa,SSA,New Zealand,urban,78,18,66,54,72,22
GPT-5.2,google_gsv_008914,row_34,34,Australia_and_New_Zealand,oceania,OCE,neutral,NEU,New Zealand,urban,78,22,55,46,67,24
GPT-5.2,google_gsv_008914,row_34,34,Australia_and_New_Zealand,oceania,OCE,northern_africa_western_asia,NAWA,New Zealand,urban,78,22,55,50,68,24
GPT-5.2,google_gsv_008914,row_34,34,Australia_and_New_Zealand,oceania,OCE,central_southern_asia,CSA,New Zealand,urban,78,22,55,46,72,24
GPT-5.2,google_gsv_008914,row_34,34,Australia_and_New_Zealand,oceania,OCE,oceania,OCE,New Zealand,urban,78,22,58,52,70,24
GPT-5.2,google_gsv_008914,row_34,34,Australia_and_New_Zealand,oceania,OCE,latin_america_caribbean,LAC,New Zealand,urban,78,18,55,46,74,24
GPT-5.2,google_gsv_008914,row_34,34,Australia_and_New_Zealand,oceania,OCE,east_southeast_asia,ESEA,New Zealand,urban,72,18,55,48,74,28
GPT-5.2,google_gsv_008914,row_34,34,Australia_and_New_Zealand,oceania,OCE,europe_northern_america,ENA,New Zealand,urban,78,20,55,48,72,22
GPT-5.2,google_gsv_009099,row_35,35,Australia_and_New_Zealand,oceania,OCE,neutral,NEU,New Zealand,urban,72,22,45,44,70,38
GPT-5.2,google_gsv_009099,row_35,35,Australia_and_New_Zealand,oceania,OCE,sub_saharan_africa,SSA,New Zealand,urban,78,22,58,50,70,34
GPT-5.2,google_gsv_009099,row_35,35,Australia_and_New_Zealand,oceania,OCE,northern_africa_western_asia,NAWA,New Zealand,urban,78,22,48,40,72,28
GPT-5.2,google_gsv_009099,row_35,35,Australia_and_New_Zealand,oceania,OCE,central_southern_asia,CSA,New Zealand,urban,72,18,52,45,74,40
GPT-5.2,google_gsv_009099,row_35,35,Australia_and_New_Zealand,oceania,OCE,east_southeast_asia,ESEA,New Zealand,urban,72,22,52,46,68,34
GPT-5.2,google_gsv_009099,row_35,35,Australia_and_New_Zealand,oceania,OCE,oceania,OCE,New Zealand,urban,72,24,52,46,70,38
GPT-5.2,google_gsv_009099,row_35,35,Australia_and_New_Zealand,oceania,OCE,latin_america_caribbean,LAC,New Zealand,urban,74,18,56,42,72,34
GPT-5.2,google_gsv_009460,row_36,36,Australia_and_New_Zealand,oceania,OCE,neutral,NEU,New Zealand,town,72,38,55,42,66,40
GPT-5.2,google_gsv_009099,row_35,35,Australia_and_New_Zealand,oceania,OCE,europe_northern_america,ENA,New Zealand,urban,72,22,48,46,68,34
GPT-5.2,google_gsv_009460,row_36,36,Australia_and_New_Zealand,oceania,OCE,central_southern_asia,CSA,New Zealand,town,72,38,55,34,63,42
GPT-5.2,google_gsv_009460,row_36,36,Australia_and_New_Zealand,oceania,OCE,northern_africa_western_asia,NAWA,New Zealand,town,72,28,55,38,70,34
GPT-5.2,google_gsv_009460,row_36,36,Australia_and_New_Zealand,oceania,OCE,east_southeast_asia,ESEA,New Zealand,town,73,34,58,42,69,44
GPT-5.2,google_gsv_009460,row_36,36,Australia_and_New_Zealand,oceania,OCE,oceania,OCE,New Zealand,town,72,38,52,34,62,36
GPT-5.2,google_gsv_009460,row_36,36,Australia_and_New_Zealand,oceania,OCE,europe_northern_america,ENA,New Zealand,town,72,28,55,32,70,46
GPT-5.2,google_gsv_009460,row_36,36,Australia_and_New_Zealand,oceania,OCE,latin_america_caribbean,LAC,New Zealand,town,72,38,55,40,68,34
GPT-5.2,google_gsv_009686,row_37,37,Australia_and_New_Zealand,oceania,OCE,neutral,NEU,Australia,urban,78,18,55,58,72,22
GPT-5.2,google_gsv_009686,row_37,37,Australia_and_New_Zealand,oceania,OCE,sub_saharan_africa,SSA,Australia,urban,78,22,58,62,65,18
GPT-5.2,google_gsv_009686,row_37,37,Australia_and_New_Zealand,oceania,OCE,northern_africa_western_asia,NAWA,Australia,urban,78,18,52,55,72,22
GPT-5.2,google_gsv_009686,row_37,37,Australia_and_New_Zealand,oceania,OCE,east_southeast_asia,ESEA,Australia,urban,72,18,55,58,74,28
GPT-5.2,google_gsv_009686,row_37,37,Australia_and_New_Zealand,oceania,OCE,oceania,OCE,Australia,urban,74,18,52,58,72,22
GPT-5.2,google_gsv_009735,row_38,38,Australia_and_New_Zealand,oceania,OCE,neutral,NEU,Australia,urban,82,25,65,60,70,20
GPT-5.2,google_gsv_009686,row_37,37,Australia_and_New_Zealand,oceania,OCE,europe_northern_america,ENA,Australia,urban,72,18,52,55,74,28
GPT-5.2,google_gsv_009686,row_37,37,Australia_and_New_Zealand,oceania,OCE,central_southern_asia,CSA,Australia,urban,78,18,58,62,72,20
GPT-5.2,google_gsv_009686,row_37,37,Australia_and_New_Zealand,oceania,OCE,latin_america_caribbean,LAC,Australia,urban,78,18,55,62,74,22
GPT-5.2,google_gsv_009735,row_38,38,Australia_and_New_Zealand,oceania,OCE,sub_saharan_africa,SSA,Australia,urban,82,28,70,62,68,18
GPT-5.2,google_gsv_009735,row_38,38,Australia_and_New_Zealand,oceania,OCE,northern_africa_western_asia,NAWA,Australia,urban,78,22,63,55,72,18
GPT-5.2,google_gsv_009735,row_38,38,Australia_and_New_Zealand,oceania,OCE,east_southeast_asia,ESEA,Australia,urban,78,22,58,55,66,18
GPT-5.2,google_gsv_009735,row_38,38,Australia_and_New_Zealand,oceania,OCE,central_southern_asia,CSA,Australia,urban,82,28,68,62,70,22
GPT-5.2,google_gsv_009735,row_38,38,Australia_and_New_Zealand,oceania,OCE,latin_america_caribbean,LAC,Australia,urban,82,18,68,55,72,22
GPT-5.2,google_gsv_009735,row_38,38,Australia_and_New_Zealand,oceania,OCE,oceania,OCE,Australia,urban,78,22,55,58,66,18
GPT-5.2,google_gsv_009735,row_38,38,Australia_and_New_Zealand,oceania,OCE,europe_northern_america,ENA,Australia,urban,78,28,55,52,66,24
GPT-5.2,google_gsv_010534,row_39,39,Australia_and_New_Zealand,oceania,OCE,northern_africa_western_asia,NAWA,Australia,urban,78,22,55,52,70,25
GPT-5.2,google_gsv_010534,row_39,39,Australia_and_New_Zealand,oceania,OCE,neutral,NEU,Australia,urban,72,22,55,48,68,24
GPT-5.2,google_gsv_010534,row_39,39,Australia_and_New_Zealand,oceania,OCE,sub_saharan_africa,SSA,Australia,urban,78,22,58,52,68,24
GPT-5.2,google_gsv_010534,row_39,39,Australia_and_New_Zealand,oceania,OCE,east_southeast_asia,ESEA,Australia,urban,78,22,55,52,70,18
GPT-5.2,google_gsv_010534,row_39,39,Australia_and_New_Zealand,oceania,OCE,central_southern_asia,CSA,Australia,urban,78,22,60,55,68,24
GPT-5.2,google_gsv_010534,row_39,39,Australia_and_New_Zealand,oceania,OCE,oceania,OCE,Australia,urban,78,22,55,48,70,25
GPT-5.2,google_gsv_010534,row_39,39,Australia_and_New_Zealand,oceania,OCE,latin_america_caribbean,LAC,Australia,urban,78,18,55,50,72,22
GPT-5.2,google_gsv_010534,row_39,39,Australia_and_New_Zealand,oceania,OCE,europe_northern_america,ENA,Australia,urban,78,24,55,52,66,20
GPT-5.2,google_gsv_010665,row_40,40,Australia_and_New_Zealand,oceania,OCE,sub_saharan_africa,SSA,New Zealand,urban,78,18,65,45,72,28
GPT-5.2,google_gsv_010665,row_40,40,Australia_and_New_Zealand,oceania,OCE,neutral,NEU,New Zealand,urban,78,22,55,48,70,30
GPT-5.2,google_gsv_010665,row_40,40,Australia_and_New_Zealand,oceania,OCE,central_southern_asia,CSA,New Zealand,urban,78,18,68,44,76,28
GPT-5.2,google_gsv_010665,row_40,40,Australia_and_New_Zealand,oceania,OCE,northern_africa_western_asia,NAWA,New Zealand,urban,78,18,55,44,74,32
GPT-5.2,google_gsv_010665,row_40,40,Australia_and_New_Zealand,oceania,OCE,east_southeast_asia,ESEA,New Zealand,urban,75,15,55,40,78,52
GPT-5.2,google_gsv_010665,row_40,40,Australia_and_New_Zealand,oceania,OCE,oceania,OCE,New Zealand,urban,75,20,55,45,70,40
GPT-5.2,google_gsv_010665,row_40,40,Australia_and_New_Zealand,oceania,OCE,latin_america_caribbean,LAC,New Zealand,urban,78,18,62,45,74,32
GPT-5.2,google_gsv_010665,row_40,40,Australia_and_New_Zealand,oceania,OCE,europe_northern_america,ENA,New Zealand,urban,72,18,55,42,76,46
GPT-5.2,google_gsv_010699,row_41,41,Australia_and_New_Zealand,oceania,OCE,neutral,NEU,Australia,town,78,22,45,52,68,18
GPT-5.2,google_gsv_010699,row_41,41,Australia_and_New_Zealand,oceania,OCE,east_southeast_asia,ESEA,Australia,town,78,22,52,55,72,28
GPT-5.2,google_gsv_010699,row_41,41,Australia_and_New_Zealand,oceania,OCE,central_southern_asia,CSA,Australia,town,72,22,55,48,70,28
GPT-5.2,google_gsv_010699,row_41,41,Australia_and_New_Zealand,oceania,OCE,sub_saharan_africa,SSA,Australia,town,78,18,52,50,70,22
GPT-5.2,google_gsv_010699,row_41,41,Australia_and_New_Zealand,oceania,OCE,northern_africa_western_asia,NAWA,Australia,town,78,22,55,48,66,24
GPT-5.2,google_gsv_010699,row_41,41,Australia_and_New_Zealand,oceania,OCE,latin_america_caribbean,LAC,Australia,town,78,22,55,48,68,25
GPT-5.2,google_gsv_010699,row_41,41,Australia_and_New_Zealand,oceania,OCE,europe_northern_america,ENA,Australia,town,78,25,48,50,70,28
GPT-5.2,google_gsv_010699,row_41,41,Australia_and_New_Zealand,oceania,OCE,oceania,OCE,Australia,town,78,22,46,44,66,24
GPT-5.2,google_gsv_010731,row_42,42,Australia_and_New_Zealand,oceania,OCE,neutral,NEU,Australia,town,70,25,50,35,70,45
GPT-5.2,google_gsv_010731,row_42,42,Australia_and_New_Zealand,oceania,OCE,sub_saharan_africa,SSA,Australia,town,67,28,55,42,66,48
GPT-5.2,google_gsv_010731,row_42,42,Australia_and_New_Zealand,oceania,OCE,northern_africa_western_asia,NAWA,Australia,town,68,25,45,35,70,48
GPT-5.2,google_gsv_010731,row_42,42,Australia_and_New_Zealand,oceania,OCE,central_southern_asia,CSA,Australia,town,72,28,55,38,70,45
GPT-5.2,google_gsv_010731,row_42,42,Australia_and_New_Zealand,oceania,OCE,oceania,OCE,Australia,town,68,22,52,35,70,48
GPT-5.2,google_gsv_010731,row_42,42,Australia_and_New_Zealand,oceania,OCE,east_southeast_asia,ESEA,Australia,town,68,25,45,35,70,55
GPT-5.2,google_gsv_010731,row_42,42,Australia_and_New_Zealand,oceania,OCE,latin_america_caribbean,LAC,Australia,town,68,22,45,30,72,46
GPT-5.2,google_gsv_010785,row_43,43,Australia_and_New_Zealand,oceania,OCE,neutral,NEU,New Zealand,town,72,18,45,40,74,28
GPT-5.2,google_gsv_010785,row_43,43,Australia_and_New_Zealand,oceania,OCE,sub_saharan_africa,SSA,New Zealand,town,78,18,55,42,72,28
GPT-5.2,google_gsv_010785,row_43,43,Australia_and_New_Zealand,oceania,OCE,northern_africa_western_asia,NAWA,New Zealand,town,78,18,52,45,74,28
GPT-5.2,google_gsv_010785,row_43,43,Australia_and_New_Zealand,oceania,OCE,central_southern_asia,CSA,New Zealand,town,78,18,52,44,74,28
GPT-5.2,google_gsv_010731,row_42,42,Australia_and_New_Zealand,oceania,OCE,europe_northern_america,ENA,Australia,town,66,28,46,40,68,44
GPT-5.2,google_gsv_010785,row_43,43,Australia_and_New_Zealand,oceania,OCE,east_southeast_asia,ESEA,New Zealand,town,78,18,45,42,72,28
GPT-5.2,google_gsv_010785,row_43,43,Australia_and_New_Zealand,oceania,OCE,europe_northern_america,ENA,New Zealand,town,72,18,42,38,76,34
GPT-5.2,google_gsv_010785,row_43,43,Australia_and_New_Zealand,oceania,OCE,oceania,OCE,New Zealand,town,70,18,45,38,72,32
GPT-5.2,google_gsv_010801,row_44,44,Australia_and_New_Zealand,oceania,OCE,neutral,NEU,Australia,urban,78,28,62,66,70,18
GPT-5.2,google_gsv_010801,row_44,44,Australia_and_New_Zealand,oceania,OCE,sub_saharan_africa,SSA,Australia,urban,82,18,68,62,74,16
GPT-5.2,google_gsv_010785,row_43,43,Australia_and_New_Zealand,oceania,OCE,latin_america_caribbean,LAC,New Zealand,town,72,18,55,46,78,32
GPT-5.2,google_gsv_010801,row_44,44,Australia_and_New_Zealand,oceania,OCE,northern_africa_western_asia,NAWA,Australia,urban,82,22,68,62,70,18
