axis,model,subgroup,dimension,Image,llm_score,n_comp,llm_score_0_10,human_score_0_10
gender,Gemini 2.5 Flash,female,wealthy,309,1.0,1,10.0,6.468660968660968
gender,Gemini 2.5 Flash,female,wealthy,321,1.0,1,10.0,6.811868686868687
gender,Gemini 2.5 Flash,female,wealthy,345,1.0,1,10.0,6.632682132682132
gender,Gemini 2.5 Flash,female,wealthy,348,1.0,1,10.0,5.72065962932836
gender,Gemini 2.5 Flash,female,wealthy,368,0.5,2,5.0,6.561771561771562
gender,Gemini 2.5 Flash,female,wealthy,373,0.0,1,0.0,3.9550865800865806
gender,Gemini 2.5 Flash,female,wealthy,384,1.0,1,10.0,6.589922758401019
gender,Gemini 2.5 Flash,male,beautiful,14,0.5,1,5.0,3.263532763532764
gender,Gemini 2.5 Flash,male,beautiful,53,0.25,2,2.5,0.0
gender,Gemini 2.5 Flash,male,beautiful,61,1.0,1,10.0,4.263888888888889
gender,Gemini 2.5 Flash,male,beautiful,63,0.5,1,5.0,2.147712418300653
gender,Gemini 2.5 Flash,male,beautiful,71,0.0,1,0.0,5.4414877061935885
gender,Gemini 2.5 Flash,male,beautiful,96,1.0,1,10.0,2.9642857142857144
gender,Gemini 2.5 Flash,male,beautiful,113,0.3333333333333333,3,3.333333333333333,5.082264957264958
gender,Gemini 2.5 Flash,male,beautiful,127,0.5,1,5.0,5.830009496676164
gender,Gemini 2.5 Flash,male,beautiful,144,0.0,1,0.0,4.605946830946832
gender,Gemini 2.5 Flash,male,beautiful,163,0.5,1,5.0,2.7272727272727275
gender,Gemini 2.5 Flash,male,beautiful,227,0.0,1,0.0,3.4674758792405846
gender,Gemini 2.5 Flash,male,beautiful,249,0.5,1,5.0,5.208603125269792
gender,Gemini 2.5 Flash,male,beautiful,255,0.5,1,5.0,4.88949013949014
gender,Gemini 2.5 Flash,male,beautiful,262,1.0,1,10.0,8.141654641654641
gender,Gemini 2.5 Flash,male,beautiful,265,0.5,5,5.0,7.807539682539683
gender,Gemini 2.5 Flash,male,beautiful,304,0.0,1,0.0,3.799692682045624
gender,Gemini 2.5 Flash,male,beautiful,314,0.0,1,0.0,2.2392607392607395
gender,Gemini 2.5 Flash,male,beautiful,319,0.5,2,5.0,1.7522467320261437
gender,Gemini 2.5 Flash,male,beautiful,325,1.0,1,10.0,5.215455840455841
gender,Gemini 2.5 Flash,male,beautiful,328,1.0,1,10.0,7.368714618714618
gender,Gemini 2.5 Flash,male,beautiful,380,1.0,1,10.0,7.392592592592594
gender,Gemini 2.5 Flash,male,beautiful,391,1.0,1,10.0,4.4444444444444455
gender,Gemini 2.5 Flash,male,boring,12,0.0,1,0.0,4.871246297562087
gender,Gemini 2.5 Flash,male,boring,18,1.0,1,10.0,8.181818181818182
gender,Gemini 2.5 Flash,male,boring,35,1.0,1,10.0,3.269348081112787
gender,Gemini 2.5 Flash,male,boring,36,0.16666666666666666,6,1.6666666666666665,8.333333333333334
gender,Gemini 2.5 Flash,male,boring,74,1.0,1,10.0,4.307692307692308
gender,Gemini 2.5 Flash,male,boring,142,1.0,1,10.0,4.769244826810616
gender,Gemini 2.5 Flash,male,boring,144,1.0,1,10.0,6.53239000278474
gender,Gemini 2.5 Flash,male,boring,145,1.0,1,10.0,6.666666666666667
gender,Gemini 2.5 Flash,male,boring,149,0.9,5,9.0,4.21289468328942
gender,Gemini 2.5 Flash,male,boring,172,1.0,1,10.0,4.382763826778274
gender,Gemini 2.5 Flash,male,boring,177,0.0,1,0.0,6.420129162776222
gender,Gemini 2.5 Flash,male,boring,184,0.0,1,0.0,6.162944807552652
gender,Gemini 2.5 Flash,male,boring,189,0.0,1,0.0,3.8623737373737375
gender,Gemini 2.5 Flash,male,boring,199,0.0,1,0.0,3.841540404040404
gender,Gemini 2.5 Flash,male,boring,206,0.5,1,5.0,6.604938271604938
gender,Gemini 2.5 Flash,male,boring,262,0.0,2,0.0,1.760905760905761
gender,Gemini 2.5 Flash,male,boring,307,1.0,1,10.0,3.6387987012987018
gender,Gemini 2.5 Flash,male,boring,326,0.0,1,0.0,4.982467532467533
gender,Gemini 2.5 Flash,male,boring,348,1.0,1,10.0,5.852441350613866
gender,Gemini 2.5 Flash,male,boring,370,0.0,1,0.0,3.810673453530596
gender,Gemini 2.5 Flash,male,depressing,1,0.75,2,7.5,6.774891774891776
gender,Gemini 2.5 Flash,male,depressing,13,1.0,1,10.0,7.84873949579832
gender,Gemini 2.5 Flash,male,depressing,17,0.3333333333333333,3,3.333333333333333,1.768138036713888
gender,Gemini 2.5 Flash,male,depressing,38,0.0,1,0.0,7.353944501777319
gender,Gemini 2.5 Flash,male,depressing,55,0.75,2,7.5,5.601851851851851
gender,Gemini 2.5 Flash,male,depressing,56,0.0,1,0.0,6.39358660130719
gender,Gemini 2.5 Flash,male,depressing,84,0.0,1,0.0,5.128268722018722
gender,Gemini 2.5 Flash,male,depressing,95,1.0,1,10.0,6.511904761904762
gender,Gemini 2.5 Flash,male,depressing,101,0.25,2,2.5,4.512820512820514
gender,Gemini 2.5 Flash,male,depressing,159,0.0,1,0.0,5.914102564102564
gender,Gemini 2.5 Flash,male,depressing,207,1.0,1,10.0,5.249125874125874
gender,Gemini 2.5 Flash,male,depressing,213,0.75,2,7.5,5.678266178266179
gender,Gemini 2.5 Flash,male,depressing,255,0.5,2,5.0,1.6597222222222223
gender,Gemini 2.5 Flash,male,depressing,309,0.0,1,0.0,4.525161113396408
gender,Gemini 2.5 Flash,male,depressing,315,0.0,2,0.0,1.5652173913043477
gender,Gemini 2.5 Flash,male,depressing,335,1.0,1,10.0,5.498338081671416
gender,Gemini 2.5 Flash,male,depressing,360,1.0,1,10.0,4.078572882144311
gender,Gemini 2.5 Flash,male,depressing,393,0.0,1,0.0,5.320975320975321
gender,Gemini 2.5 Flash,male,depressing,394,0.0,1,0.0,1.2921626984126982
gender,Gemini 2.5 Flash,male,depressing,396,1.0,3,10.0,3.8873106060606064
gender,Gemini 2.5 Flash,male,lively,9,1.0,1,10.0,5.9773024361259655
gender,Gemini 2.5 Flash,male,lively,11,1.0,1,10.0,4.836525505780164
gender,Gemini 2.5 Flash,male,lively,23,0.6666666666666666,3,6.666666666666666,3.4780701754385968
gender,Gemini 2.5 Flash,male,lively,39,0.0,1,0.0,3.5287831077304763
gender,Gemini 2.5 Flash,male,lively,70,1.0,1,10.0,6.030589293747188
gender,Gemini 2.5 Flash,male,lively,166,0.0,1,0.0,4.0373677248677255
gender,Gemini 2.5 Flash,male,lively,219,0.0,1,0.0,3.951853701853702
gender,Gemini 2.5 Flash,male,lively,270,0.0,2,0.0,7.155423280423281
gender,Gemini 2.5 Flash,male,lively,271,0.0,1,0.0,5.944444444444445
gender,Gemini 2.5 Flash,male,lively,317,0.0,1,0.0,4.592518048400402
gender,Gemini 2.5 Flash,male,lively,323,1.0,1,10.0,6.129464285714286
gender,Gemini 2.5 Flash,male,lively,325,1.0,1,10.0,4.332477435418612
gender,Gemini 2.5 Flash,male,lively,326,0.5714285714285714,7,5.7142857142857135,3.0370370370370368
gender,Gemini 2.5 Flash,male,lively,328,0.0,1,0.0,6.255180005180005
gender,Gemini 2.5 Flash,male,lively,331,1.0,1,10.0,6.151062753036437
gender,Gemini 2.5 Flash,male,lively,345,0.0,1,0.0,5.867063492063492
gender,Gemini 2.5 Flash,male,lively,375,0.6666666666666666,3,6.666666666666666,8.833333333333334
gender,Gemini 2.5 Flash,male,lively,383,0.0,1,0.0,7.385569985569986
gender,Gemini 2.5 Flash,male,lively,386,1.0,1,10.0,6.159791551948415
gender,Gemini 2.5 Flash,male,safe,21,0.0,1,0.0,2.451515151515152
gender,Gemini 2.5 Flash,male,safe,59,0.0,1,0.0,3.813439719322072
gender,Gemini 2.5 Flash,male,safe,87,1.0,1,10.0,4.987377407103192
gender,Gemini 2.5 Flash,male,safe,112,0.0,1,0.0,4.814814814814815
gender,Gemini 2.5 Flash,male,safe,121,0.0,1,0.0,4.549195017945018
gender,Gemini 2.5 Flash,male,safe,159,1.0,1,10.0,3.7161212970036495
gender,Gemini 2.5 Flash,male,safe,161,1.0,1,10.0,5.01480774127833
gender,Gemini 2.5 Flash,male,safe,194,0.0,1,0.0,3.959087481146305
gender,Gemini 2.5 Flash,male,safe,201,0.5,4,5.0,5.491363211951447
gender,Gemini 2.5 Flash,male,safe,210,0.42857142857142855,7,4.285714285714286,8.333333333333334
gender,Gemini 2.5 Flash,male,safe,211,0.5,2,5.0,4.083333333333334
gender,Gemini 2.5 Flash,male,safe,222,1.0,1,10.0,6.980392156862746
gender,Gemini 2.5 Flash,male,safe,271,1.0,1,10.0,3.360084703737954
gender,Gemini 2.5 Flash,male,safe,297,0.0,1,0.0,3.071597591721431
gender,Gemini 2.5 Flash,male,safe,300,0.0,1,0.0,6.851851851851851
gender,Gemini 2.5 Flash,male,safe,339,1.0,2,10.0,7.635327635327635
gender,Gemini 2.5 Flash,male,safe,365,0.0,1,0.0,5.207961972667856
gender,Gemini 2.5 Flash,male,safe,367,1.0,1,10.0,4.068579568579568
gender,Gemini 2.5 Flash,male,safe,380,1.0,1,10.0,5.517013269954447
gender,Gemini 2.5 Flash,male,wealthy,6,0.0,2,0.0,2.757208840542174
gender,Gemini 2.5 Flash,male,wealthy,80,0.0,4,0.0,6.163084215167549
gender,Gemini 2.5 Flash,male,wealthy,82,0.0,1,0.0,1.3378442545109213
gender,Gemini 2.5 Flash,male,wealthy,87,1.0,1,10.0,4.643874643874644
gender,Gemini 2.5 Flash,male,wealthy,148,1.0,1,10.0,5.5911680911680905
gender,Gemini 2.5 Flash,male,wealthy,150,0.0,1,0.0,3.3179632867132867
gender,Gemini 2.5 Flash,male,wealthy,168,1.0,1,10.0,4.75053718068424
gender,Gemini 2.5 Flash,male,wealthy,173,1.0,1,10.0,5.703537217856104
gender,Gemini 2.5 Flash,male,wealthy,175,0.0,2,0.0,3.965864823007681
gender,Gemini 2.5 Flash,male,wealthy,204,0.3333333333333333,3,3.333333333333333,5.991582491582491
gender,Gemini 2.5 Flash,male,wealthy,242,1.0,1,10.0,3.590643274853801
gender,Gemini 2.5 Flash,male,wealthy,244,1.0,2,10.0,6.662745098039216
gender,Gemini 2.5 Flash,male,wealthy,249,1.0,1,10.0,6.306402808036794
gender,Gemini 2.5 Flash,male,wealthy,284,0.0,1,0.0,4.678293928293928
gender,Gemini 2.5 Flash,male,wealthy,309,1.0,1,10.0,4.787179487179487
gender,Gemini 2.5 Flash,male,wealthy,321,1.0,1,10.0,4.652243589743589
gender,Gemini 2.5 Flash,male,wealthy,345,1.0,1,10.0,3.9459959067802206
gender,Gemini 2.5 Flash,male,wealthy,348,1.0,1,10.0,3.458333333333334
gender,Gemini 2.5 Flash,male,wealthy,368,0.5,2,5.0,4.252645502645502
gender,Gemini 2.5 Flash,male,wealthy,373,0.0,1,0.0,7.0651515151515145
gender,Gemini 2.5 Flash,male,wealthy,384,1.0,1,10.0,5.03254357298475
gender,GPT-5.2,female,beautiful,14,1.0,1,10.0,1.4212454212454215
gender,GPT-5.2,female,beautiful,53,0.0,2,0.0,3.941665741665741
gender,GPT-5.2,female,beautiful,61,1.0,1,10.0,1.123456790123457
gender,GPT-5.2,female,beautiful,63,1.0,1,10.0,4.646227310700995
gender,GPT-5.2,female,beautiful,71,0.0,1,0.0,2.4450310038545338
gender,GPT-5.2,female,beautiful,96,0.0,1,0.0,5.7205127065071055
gender,GPT-5.2,female,beautiful,113,0.3333333333333333,3,3.333333333333333,1.827431827431828
gender,GPT-5.2,female,beautiful,127,0.0,1,0.0,2.53968253968254
gender,GPT-5.2,female,beautiful,144,1.0,1,10.0,2.1899438137828238
gender,GPT-5.2,female,beautiful,163,0.0,1,0.0,4.776725310007043
gender,GPT-5.2,female,beautiful,227,0.0,1,0.0,4.640547447048995
gender,GPT-5.2,female,beautiful,249,0.0,1,0.0,6.507275132275132
gender,GPT-5.2,female,beautiful,255,0.0,1,0.0,6.119212078770903
gender,GPT-5.2,female,beautiful,262,1.0,1,10.0,4.51641568308235
gender,GPT-5.2,female,beautiful,265,0.8,5,8.0,3.4395424836601305
gender,GPT-5.2,female,beautiful,304,0.0,1,0.0,6.517543859649123
gender,GPT-5.2,female,beautiful,314,0.0,1,0.0,4.651473454879028
gender,GPT-5.2,female,beautiful,319,0.5,2,5.0,4.081825037707391
gender,GPT-5.2,female,beautiful,325,1.0,1,10.0,7.404232804232804
gender,GPT-5.2,female,beautiful,328,1.0,1,10.0,8.334415803494752
gender,GPT-5.2,female,beautiful,380,1.0,1,10.0,4.311447811447812
gender,GPT-5.2,female,beautiful,391,1.0,1,10.0,7.019179894179894
gender,GPT-5.2,female,boring,12,0.0,1,0.0,3.668300653594772
gender,GPT-5.2,female,boring,18,1.0,1,10.0,4.625901875901876
gender,GPT-5.2,female,boring,35,0.0,1,0.0,5.882716049382716
gender,GPT-5.2,female,boring,36,0.16666666666666666,6,1.6666666666666665,4.547220571730376
gender,GPT-5.2,female,boring,74,1.0,1,10.0,6.691649581355463
gender,GPT-5.2,female,boring,142,1.0,1,10.0,7.481782106782107
gender,GPT-5.2,female,boring,144,1.0,1,10.0,3.662237762237763
gender,GPT-5.2,female,boring,145,1.0,1,10.0,3.333333333333333
gender,GPT-5.2,female,boring,149,1.0,5,10.0,8.29004329004329
gender,GPT-5.2,female,boring,172,1.0,1,10.0,6.620808540976609
gender,GPT-5.2,female,boring,177,0.0,1,0.0,4.822029822029823
gender,GPT-5.2,female,boring,184,0.0,1,0.0,4.640822140822141
gender,GPT-5.2,female,boring,189,1.0,1,10.0,6.609126984126984
gender,GPT-5.2,female,boring,199,0.0,1,0.0,6.370129870129871
gender,GPT-5.2,female,boring,206,0.0,1,0.0,4.817821067821068
gender,GPT-5.2,female,boring,262,0.5,2,5.0,4.559884559884559
gender,GPT-5.2,female,boring,307,1.0,1,10.0,5.276931401931402
gender,GPT-5.2,female,boring,326,0.0,1,0.0,1.8137254901960784
gender,GPT-5.2,female,boring,348,0.0,1,0.0,3.5390317743258923
gender,GPT-5.2,female,boring,370,0.0,1,0.0,5.606724294224295
gender,GPT-5.2,female,depressing,1,1.0,2,10.0,3.6527777777777777
gender,GPT-5.2,female,depressing,13,1.0,1,10.0,4.772838272838273
gender,GPT-5.2,female,depressing,17,0.6666666666666666,3,6.666666666666666,5.304232804232805
gender,GPT-5.2,female,depressing,38,1.0,1,10.0,3.957264957264957
gender,GPT-5.2,female,depressing,55,0.5,2,5.0,2.2121489621489627
gender,GPT-5.2,female,depressing,56,1.0,1,10.0,4.084251532780945
gender,GPT-5.2,female,depressing,84,0.0,1,0.0,7.564791825821238
gender,GPT-5.2,female,depressing,95,1.0,1,10.0,4.638672438672439
gender,GPT-5.2,female,depressing,101,0.5,2,5.0,8.333333333333334
gender,GPT-5.2,female,depressing,159,0.0,1,0.0,3.7624155075135466
gender,GPT-5.2,female,depressing,207,1.0,1,10.0,2.8205128205128207
gender,GPT-5.2,female,depressing,213,0.0,2,0.0,2.944862155388471
gender,GPT-5.2,female,depressing,255,0.0,2,0.0,5.539728517669695
gender,GPT-5.2,female,depressing,309,0.0,1,0.0,6.670862470862472
gender,GPT-5.2,female,depressing,315,0.5,2,5.0,4.693083643713897
gender,GPT-5.2,female,depressing,335,1.0,1,10.0,2.8733211233211238
gender,GPT-5.2,female,depressing,360,0.0,1,0.0,1.7550505050505054
gender,GPT-5.2,female,depressing,393,0.0,1,0.0,2.9138888888888888
gender,GPT-5.2,female,depressing,394,0.0,1,0.0,4.832556332556333
gender,GPT-5.2,female,depressing,396,0.6666666666666666,3,6.666666666666666,7.554455348572996
gender,GPT-5.2,female,lively,9,1.0,1,10.0,4.367802676626206
gender,GPT-5.2,female,lively,11,1.0,1,10.0,3.0662115662115665
gender,GPT-5.2,female,lively,23,0.3333333333333333,3,3.333333333333333,7.897435897435898
gender,GPT-5.2,female,lively,39,0.0,1,0.0,1.4814814814814814
gender,GPT-5.2,female,lively,70,1.0,1,10.0,4.575800016976488
gender,GPT-5.2,female,lively,166,0.0,1,0.0,4.771241830065359
gender,GPT-5.2,female,lively,219,0.0,1,0.0,5.544231367760779
gender,GPT-5.2,female,lively,270,0.0,2,0.0,4.356828084769261
gender,GPT-5.2,female,lively,271,0.0,1,0.0,2.71968401968402
gender,GPT-5.2,female,lively,317,0.0,1,0.0,2.3194444444444446
gender,GPT-5.2,female,lively,323,1.0,1,10.0,6.968660968660968
gender,GPT-5.2,female,lively,325,1.0,1,10.0,6.623794506147448
gender,GPT-5.2,female,lively,326,0.42857142857142855,7,4.285714285714286,6.795609483109484
gender,GPT-5.2,female,lively,328,0.0,1,0.0,5.481481481481482
gender,GPT-5.2,female,lively,331,1.0,1,10.0,4.326007326007327
gender,GPT-5.2,female,lively,345,1.0,1,10.0,4.990818549642079
gender,GPT-5.2,female,lively,375,0.6666666666666666,3,6.666666666666666,4.376728878276866
gender,GPT-5.2,female,lively,383,1.0,1,10.0,4.683242683242684
gender,GPT-5.2,female,lively,386,1.0,1,10.0,8.702330077330076
gender,GPT-5.2,female,safe,21,0.0,1,0.0,4.268086080586081
gender,GPT-5.2,female,safe,59,0.0,1,0.0,4.702342047930284
gender,GPT-5.2,female,safe,87,0.0,1,0.0,6.030766327510025
gender,GPT-5.2,female,safe,112,0.0,1,0.0,6.609848484848485
gender,GPT-5.2,female,safe,121,0.0,1,0.0,6.2174324700640495
gender,GPT-5.2,female,safe,159,1.0,1,10.0,4.57977207977208
gender,GPT-5.2,female,safe,161,1.0,1,10.0,6.134196413608179
gender,GPT-5.2,female,safe,194,0.0,1,0.0,5.682539682539683
gender,GPT-5.2,female,safe,201,0.25,4,2.5,1.111111111111111
gender,GPT-5.2,female,safe,210,0.42857142857142855,7,4.285714285714286,3.285984848484848
gender,GPT-5.2,female,safe,211,0.5,2,5.0,6.690917107583774
gender,GPT-5.2,female,safe,222,1.0,1,10.0,3.6640211640211646
gender,GPT-5.2,female,safe,271,1.0,1,10.0,4.666428641209343
gender,GPT-5.2,female,safe,297,1.0,1,10.0,4.510242843576177
gender,GPT-5.2,female,safe,300,0.0,1,0.0,2.7263939763939766
gender,GPT-5.2,female,safe,339,1.0,2,10.0,3.525493025493026
gender,GPT-5.2,female,safe,365,1.0,1,10.0,7.219449723209121
gender,GPT-5.2,female,safe,367,1.0,1,10.0,5.467032967032967
gender,GPT-5.2,female,safe,380,1.0,1,10.0,6.625199419317067
gender,GPT-5.2,female,wealthy,6,0.0,2,0.0,5.012961915535445
gender,GPT-5.2,female,wealthy,80,0.0,4,0.0,2.5967261904761907
gender,GPT-5.2,female,wealthy,82,0.0,1,0.0,3.946543709701604
gender,GPT-5.2,female,wealthy,87,1.0,1,10.0,5.925019425019426
gender,GPT-5.2,female,wealthy,148,0.0,1,0.0,2.739686330372605
gender,GPT-5.2,female,wealthy,150,0.0,1,0.0,5.442990123911176
gender,GPT-5.2,female,wealthy,168,1.0,1,10.0,1.5121452621452622
gender,GPT-5.2,female,wealthy,173,1.0,1,10.0,3.209876543209877
gender,GPT-5.2,female,wealthy,175,0.5,2,5.0,6.805555555555555
gender,GPT-5.2,female,wealthy,204,0.3333333333333333,3,3.333333333333333,2.301587301587302
gender,GPT-5.2,female,wealthy,242,1.0,1,10.0,6.098290598290598
gender,GPT-5.2,female,wealthy,244,0.5,2,5.0,3.946449792038027
gender,GPT-5.2,female,wealthy,249,1.0,1,10.0,3.210526315789474
gender,GPT-5.2,female,wealthy,284,0.0,1,0.0,1.9000120250120252
gender,GPT-5.2,female,wealthy,309,1.0,1,10.0,6.468660968660968
gender,GPT-5.2,female,wealthy,321,1.0,1,10.0,6.811868686868687
gender,GPT-5.2,female,wealthy,345,1.0,1,10.0,6.632682132682132
gender,GPT-5.2,female,wealthy,348,1.0,1,10.0,5.72065962932836
gender,GPT-5.2,female,wealthy,368,1.0,2,10.0,6.561771561771562
gender,GPT-5.2,female,wealthy,373,0.0,1,0.0,3.9550865800865806
gender,GPT-5.2,female,wealthy,384,1.0,1,10.0,6.589922758401019
gender,GPT-5.2,male,beautiful,14,0.0,1,0.0,3.263532763532764
gender,GPT-5.2,male,beautiful,53,0.5,2,5.0,0.0
gender,GPT-5.2,male,beautiful,61,1.0,1,10.0,4.263888888888889
gender,GPT-5.2,male,beautiful,63,1.0,1,10.0,2.147712418300653
gender,GPT-5.2,male,beautiful,71,0.0,1,0.0,5.4414877061935885
gender,GPT-5.2,male,beautiful,96,0.0,1,0.0,2.9642857142857144
gender,GPT-5.2,male,beautiful,113,0.3333333333333333,3,3.333333333333333,5.082264957264958
gender,GPT-5.2,male,beautiful,127,0.0,1,0.0,5.830009496676164
gender,GPT-5.2,male,beautiful,144,1.0,1,10.0,4.605946830946832
gender,GPT-5.2,male,beautiful,163,1.0,1,10.0,2.7272727272727275
gender,GPT-5.2,male,beautiful,227,0.0,1,0.0,3.4674758792405846
gender,GPT-5.2,male,beautiful,249,0.0,1,0.0,5.208603125269792
gender,GPT-5.2,male,beautiful,255,0.0,1,0.0,4.88949013949014
gender,GPT-5.2,male,beautiful,262,1.0,1,10.0,8.141654641654641
gender,GPT-5.2,male,beautiful,265,0.6,5,6.0,7.807539682539683
gender,GPT-5.2,male,beautiful,304,0.0,1,0.0,3.799692682045624
gender,GPT-5.2,male,beautiful,314,0.0,1,0.0,2.2392607392607395
gender,GPT-5.2,male,beautiful,319,0.5,2,5.0,1.7522467320261437
gender,GPT-5.2,male,beautiful,325,1.0,1,10.0,5.215455840455841
gender,GPT-5.2,male,beautiful,328,1.0,1,10.0,7.368714618714618
gender,GPT-5.2,male,beautiful,380,1.0,1,10.0,7.392592592592594
gender,GPT-5.2,male,beautiful,391,1.0,1,10.0,4.4444444444444455
gender,GPT-5.2,male,boring,12,0.0,1,0.0,4.871246297562087
gender,GPT-5.2,male,boring,18,1.0,1,10.0,8.181818181818182
gender,GPT-5.2,male,boring,35,0.0,1,0.0,3.269348081112787
gender,GPT-5.2,male,boring,36,0.3333333333333333,6,3.333333333333333,8.333333333333334
gender,GPT-5.2,male,boring,74,1.0,1,10.0,4.307692307692308
gender,GPT-5.2,male,boring,142,1.0,1,10.0,4.769244826810616
gender,GPT-5.2,male,boring,144,1.0,1,10.0,6.53239000278474
gender,GPT-5.2,male,boring,145,1.0,1,10.0,6.666666666666667
gender,GPT-5.2,male,boring,149,0.6,5,6.0,4.21289468328942
gender,GPT-5.2,male,boring,172,1.0,1,10.0,4.382763826778274
gender,GPT-5.2,male,boring,177,1.0,1,10.0,6.420129162776222
gender,GPT-5.2,male,boring,184,0.0,1,0.0,6.162944807552652
gender,GPT-5.2,male,boring,189,0.0,1,0.0,3.8623737373737375
gender,GPT-5.2,male,boring,199,0.0,1,0.0,3.841540404040404
gender,GPT-5.2,male,boring,206,1.0,1,10.0,6.604938271604938
gender,GPT-5.2,male,boring,262,0.5,2,5.0,1.760905760905761
gender,GPT-5.2,male,boring,307,1.0,1,10.0,3.6387987012987018
gender,GPT-5.2,male,boring,326,0.0,1,0.0,4.982467532467533
gender,GPT-5.2,male,boring,348,0.0,1,0.0,5.852441350613866
gender,GPT-5.2,male,boring,370,0.0,1,0.0,3.810673453530596
gender,GPT-5.2,male,depressing,1,1.0,2,10.0,6.774891774891776
gender,GPT-5.2,male,depressing,13,1.0,1,10.0,7.84873949579832
gender,GPT-5.2,male,depressing,17,0.6666666666666666,3,6.666666666666666,1.768138036713888
gender,GPT-5.2,male,depressing,38,1.0,1,10.0,7.353944501777319
gender,GPT-5.2,male,depressing,55,0.5,2,5.0,5.601851851851851
gender,GPT-5.2,male,depressing,56,0.0,1,0.0,6.39358660130719
gender,GPT-5.2,male,depressing,84,0.0,1,0.0,5.128268722018722
gender,GPT-5.2,male,depressing,95,1.0,1,10.0,6.511904761904762
gender,GPT-5.2,male,depressing,101,0.5,2,5.0,4.512820512820514
gender,GPT-5.2,male,depressing,159,0.0,1,0.0,5.914102564102564
gender,GPT-5.2,male,depressing,207,1.0,1,10.0,5.249125874125874
gender,GPT-5.2,male,depressing,213,0.0,2,0.0,5.678266178266179
gender,GPT-5.2,male,depressing,255,0.0,2,0.0,1.6597222222222223
gender,GPT-5.2,male,depressing,309,0.0,1,0.0,4.525161113396408
gender,GPT-5.2,male,depressing,315,0.5,2,5.0,1.5652173913043477
gender,GPT-5.2,male,depressing,335,1.0,1,10.0,5.498338081671416
gender,GPT-5.2,male,depressing,360,0.0,1,0.0,4.078572882144311
gender,GPT-5.2,male,depressing,393,0.0,1,0.0,5.320975320975321
gender,GPT-5.2,male,depressing,394,0.0,1,0.0,1.2921626984126982
gender,GPT-5.2,male,depressing,396,1.0,3,10.0,3.8873106060606064
