model_label,row_index,structured_score,structured_dim,baseline_score_100
GPT-5.2,634,24,wealthy,16.603
GPT-5.2,635,15,wealthy,3.135
GPT-5.2,636,35,wealthy,4.0489999999999995
GPT-5.2,637,18,wealthy,19.218
GPT-5.2,638,22,wealthy,23.05
GPT-5.2,639,45,wealthy,9.501
GPT-5.2,640,55,wealthy,15.054
GPT-5.2,641,35,wealthy,42.340999999999994
GPT-5.2,642,18,wealthy,17.1
GPT-5.2,643,18,wealthy,24.214000000000002
GPT-5.2,644,28,wealthy,18.039
GPT-5.2,645,22,wealthy,24.796999999999997
GPT-5.2,646,22,wealthy,11.636
GPT-5.2,647,32,wealthy,29.36
GPT-5.2,648,25,wealthy,6.0840000000000005
GPT-5.2,649,20,wealthy,5.7330000000000005
GPT-5.2,650,28,wealthy,14.368
GPT-5.2,651,38,wealthy,16.065
GPT-5.2,652,30,wealthy,12.081999999999999
GPT-5.2,653,22,wealthy,36.427
GPT-5.2,654,35,wealthy,17.182
GPT-5.2,655,20,wealthy,17.296
GPT-5.2,656,22,wealthy,24.279000000000003
GPT-5.2,657,22,wealthy,13.098
GPT-5.2,658,25,wealthy,10.286999999999999
GPT-5.2,659,25,wealthy,4.506
GPT-5.2,660,52,wealthy,40.735
GPT-5.2,661,20,wealthy,20.259
GPT-5.2,662,30,wealthy,26.179000000000002
GPT-5.2,663,22,wealthy,2.9530000000000003
GPT-5.2,664,22,wealthy,21.503999999999998
GPT-5.2,665,20,wealthy,1.093
GPT-5.2,666,25,wealthy,18.433
GPT-5.2,667,18,wealthy,1.7630000000000001
GPT-5.2,668,18,wealthy,3.735
GPT-5.2,669,15,wealthy,6.836
GPT-5.2,670,45,wealthy,16.573
GPT-5.2,671,18,wealthy,7.074
GPT-5.2,672,20,wealthy,18.631999999999998
GPT-5.2,673,25,wealthy,4.601
GPT-5.2,674,24,wealthy,72.096
GPT-5.2,675,18,wealthy,4.263
GPT-5.2,676,35,wealthy,44.83
GPT-5.2,677,25,wealthy,36.925
GPT-5.2,678,18,wealthy,53.251999999999995
GPT-5.2,679,24,wealthy,25.435
GPT-5.2,680,48,wealthy,36.857
GPT-5.2,681,45,wealthy,41.42400000000001
GPT-5.2,682,12,wealthy,18.572
GPT-5.2,683,35,wealthy,23.226
GPT-5.2,684,35,wealthy,31.476000000000003
GPT-5.2,685,35,wealthy,38.565999999999995
GPT-5.2,686,28,wealthy,20.41
GPT-5.2,687,38,wealthy,64.84700000000001
GPT-5.2,688,22,wealthy,14.523
GPT-5.2,689,25,wealthy,8.001000000000001
GPT-5.2,690,32,wealthy,12.016
GPT-5.2,691,30,wealthy,34.339
GPT-5.2,692,42,wealthy,66.711
GPT-5.2,693,25,wealthy,13.235
GPT-5.2,694,30,wealthy,2.597
GPT-5.2,695,42,wealthy,16.61
GPT-5.2,696,20,wealthy,20.195
GPT-5.2,697,40,wealthy,19.353
GPT-5.2,698,38,wealthy,53.013000000000005
GPT-5.2,699,32,wealthy,42.416
GPT-5.2,700,38,wealthy,29.804
GPT-5.2,701,25,wealthy,16.744
GPT-5.2,702,55,wealthy,78.217
GPT-5.2,703,25,wealthy,41.393
GPT-5.2,704,20,wealthy,3.1430000000000002
GPT-5.2,705,55,wealthy,21.851
GPT-5.2,706,22,wealthy,15.93
GPT-5.2,707,28,wealthy,15.860000000000001
GPT-5.2,708,32,wealthy,11.601999999999999
GPT-5.2,709,40,wealthy,33.008
GPT-5.2,710,35,wealthy,52.884
GPT-5.2,711,28,wealthy,9.152000000000001
GPT-5.2,712,45,wealthy,44.789
GPT-5.2,713,30,wealthy,11.003
GPT-5.2,714,32,wealthy,48.893
GPT-5.2,715,32,wealthy,5.615
GPT-5.2,716,38,wealthy,53.053
GPT-5.2,717,50,wealthy,82.934
GPT-5.2,718,62,wealthy,83.575
GPT-5.2,719,45,wealthy,84.187
GPT-5.2,720,34,wealthy,68.186
GPT-5.2,721,32,wealthy,8.589
GPT-5.2,722,45,wealthy,6.892
GPT-5.2,723,35,wealthy,21.787
GPT-5.2,724,18,wealthy,24.182000000000002
GPT-5.2,725,22,wealthy,14.772
GPT-5.2,726,42,wealthy,40.457
GPT-5.2,727,30,wealthy,3.115
GPT-5.2,728,25,wealthy,28.742
GPT-5.2,729,42,wealthy,46.614000000000004
GPT-5.2,730,35,wealthy,16.822
GPT-5.2,731,35,wealthy,89.726
GPT-5.2,732,35,wealthy,30.215999999999998
GPT-5.2,733,35,wealthy,32.287
GPT-5.2,734,55,wealthy,29.653
GPT-5.2,735,35,wealthy,15.293000000000001
GPT-5.2,736,32,wealthy,28.808
GPT-5.2,737,25,wealthy,46.283
GPT-5.2,738,35,wealthy,25.4
GPT-5.2,739,32,wealthy,8.788
GPT-5.2,740,34,wealthy,33.782000000000004
GPT-5.2,741,28,wealthy,37.900999999999996
GPT-5.2,742,30,wealthy,8.497
GPT-5.2,743,45,wealthy,49.738
GPT-5.2,744,30,wealthy,15.254000000000001
GPT-5.2,745,50,wealthy,76.443
GPT-5.2,746,25,wealthy,22.442999999999998
GPT-5.2,747,25,wealthy,4.715
GPT-5.2,748,38,wealthy,26.892
GPT-5.2,749,30,wealthy,8.746
GPT-5.2,750,45,wealthy,16.743
GPT-5.2,751,40,wealthy,14.437999999999999
GPT-5.2,752,58,wealthy,50.49
GPT-5.2,753,32,wealthy,12.819
GPT-5.2,754,30,wealthy,14.828
GPT-5.2,755,35,wealthy,24.112000000000002
GPT-5.2,756,25,wealthy,44.659000000000006
GPT-5.2,757,38,wealthy,53.461999999999996
GPT-5.2,758,35,wealthy,14.826999999999998
GPT-5.2,759,30,wealthy,16.871000000000002
GPT-5.2,760,35,wealthy,32.775
GPT-5.2,761,55,wealthy,70.61
GPT-5.2,762,32,wealthy,12.471
GPT-5.2,763,35,wealthy,7.62
GPT-5.2,764,28,wealthy,5.75
GPT-5.2,765,28,wealthy,17.986
GPT-5.2,766,34,wealthy,81.261
GPT-5.2,767,58,wealthy,28.372
GPT-5.2,768,20,wealthy,13.594
GPT-5.2,769,32,wealthy,17.071
GPT-5.2,770,32,wealthy,28.933
GPT-5.2,771,35,wealthy,45.857
GPT-5.2,772,55,wealthy,66.255
GPT-5.2,773,40,wealthy,37.174
GPT-5.2,774,62,wealthy,31.543999999999997
GPT-5.2,775,70,wealthy,25.575000000000003
GPT-5.2,776,25,wealthy,12.437000000000001
GPT-5.2,777,38,wealthy,31.767
GPT-5.2,778,35,wealthy,9.084
GPT-5.2,779,32,wealthy,4.6739999999999995
GPT-5.2,780,45,wealthy,19.634
GPT-5.2,781,35,wealthy,94.433
GPT-5.2,782,38,wealthy,31.755
GPT-5.2,783,63,wealthy,17.917
GPT-5.2,784,30,wealthy,40.206999999999994
GPT-5.2,785,35,wealthy,7.1499999999999995
GPT-5.2,786,25,wealthy,45.708
GPT-5.2,787,32,wealthy,17.894000000000002
GPT-5.2,788,38,wealthy,50.014
GPT-5.2,789,40,wealthy,11.357999999999999
GPT-5.2,790,45,wealthy,54.947
GPT-5.2,791,35,wealthy,48.596000000000004
GPT-5.2,792,20,wealthy,36.730999999999995
GPT-5.2,793,32,wealthy,11.445
GPT-5.2,794,35,wealthy,1.419
GPT-5.2,795,42,wealthy,55.211
GPT-5.2,796,28,wealthy,31.558999999999997
GPT-5.2,797,25,wealthy,4.185
GPT-5.2,798,48,wealthy,35.257999999999996
GPT-5.2,799,18,wealthy,4.2459999999999996
GPT-5.2,800,62,wealthy,46.704
GPT-5.2,801,45,wealthy,14.565
GPT-5.2,802,36,wealthy,24.028999999999996
GPT-5.2,803,28,wealthy,31.252
GPT-5.2,804,45,wealthy,19.045
GPT-5.2,805,46,wealthy,70.583
GPT-5.2,806,60,wealthy,23.271
GPT-5.2,807,65,wealthy,72.378
GPT-5.2,808,45,wealthy,28.95
GPT-5.2,809,25,wealthy,15.618
GPT-5.2,810,35,wealthy,12.751
GPT-5.2,811,40,wealthy,25.173000000000002
GPT-5.2,812,34,wealthy,10.648
GPT-5.2,813,32,wealthy,49.387
GPT-5.2,814,28,wealthy,8.072000000000001
GPT-5.2,815,22,wealthy,36.847
GPT-5.2,816,40,wealthy,86.984
GPT-5.2,817,48,wealthy,33.658
GPT-5.2,818,30,wealthy,72.92500000000001
GPT-5.2,819,52,wealthy,71.37299999999999
GPT-5.2,820,25,wealthy,14.520999999999999
GPT-5.2,821,38,wealthy,57.972
GPT-5.2,822,45,wealthy,35.144999999999996
GPT-5.2,823,42,wealthy,23.81
GPT-5.2,824,28,wealthy,12.941
GPT-5.2,825,55,wealthy,59.592999999999996
GPT-5.2,826,40,wealthy,65.004
GPT-5.2,827,45,wealthy,27.033
GPT-5.2,828,35,wealthy,52.733
GPT-5.2,829,45,wealthy,78.756
GPT-5.2,830,18,wealthy,38.56
GPT-5.2,831,34,wealthy,16.665
GPT-5.2,832,38,wealthy,40.983999999999995
GPT-5.2,833,62,wealthy,46.80500000000001
GPT-5.2,834,35,wealthy,55.983000000000004
GPT-5.2,835,68,wealthy,41.345
GPT-5.2,836,34,wealthy,21.99
GPT-5.2,838,35,wealthy,53.431
GPT-5.2,837,35,wealthy,32.715
GPT-5.2,839,48,wealthy,65.026
GPT-5.2,840,45,wealthy,55.724000000000004
GPT-5.2,841,30,wealthy,29.006
GPT-5.2,842,45,wealthy,70.116
GPT-5.2,843,18,wealthy,19.546
GPT-5.2,844,20,wealthy,20.785
GPT-5.2,845,32,wealthy,39.413
GPT-5.2,846,35,wealthy,70.807
GPT-5.2,847,20,wealthy,49.263000000000005
GPT-5.2,848,48,wealthy,81.943
GPT-5.2,849,52,wealthy,82.234
GPT-5.2,851,45,wealthy,55.932
GPT-5.2,850,40,wealthy,43.247
GPT-5.2,852,45,wealthy,12.898
GPT-5.2,853,25,wealthy,17.073
GPT-5.2,854,50,wealthy,91.756
GPT-5.2,855,34,wealthy,56.115
GPT-5.2,856,38,wealthy,80.273
GPT-5.2,858,18,wealthy,5.521000000000001
GPT-5.2,857,35,wealthy,74.31099999999999
GPT-5.2,859,35,wealthy,6.3629999999999995
GPT-5.2,860,38,wealthy,64.425
GPT-5.2,861,48,wealthy,79.187
GPT-5.2,862,72,wealthy,92.157
GPT-5.2,863,45,wealthy,69.404
GPT-5.2,864,48,wealthy,84.73599999999999
GPT-5.2,865,38,wealthy,75.869
GPT-5.2,866,35,wealthy,58.141999999999996
GPT-5.2,867,38,wealthy,63.259
GPT-5.2,868,35,wealthy,59.084
GPT-5.2,869,32,wealthy,28.319000000000003
GPT-5.2,870,22,wealthy,27.559
GPT-5.2,871,35,wealthy,49.702
GPT-5.2,872,45,wealthy,71.086
GPT-5.2,873,36,wealthy,68.28
GPT-5.2,874,45,wealthy,41.524
GPT-5.2,875,45,wealthy,14.142
GPT-5.2,876,35,wealthy,10.386
GPT-5.2,878,28,wealthy,46.218
GPT-5.2,877,48,wealthy,71.60300000000001
GPT-5.2,879,50,wealthy,56.14
GPT-5.2,880,32,wealthy,97.132
GPT-5.2,881,34,wealthy,41.855000000000004
GPT-5.2,882,45,wealthy,76.288
GPT-5.2,884,58,wealthy,79.99
GPT-5.2,883,42,wealthy,81.90200000000002
GPT-5.2,885,35,wealthy,53.876999999999995
GPT-5.2,886,35,wealthy,84.694
GPT-5.2,887,38,wealthy,88.376
GPT-5.2,888,35,wealthy,34.260000000000005
GPT-5.2,889,35,wealthy,9.894
GPT-5.2,890,20,wealthy,38.079
GPT-5.2,891,38,wealthy,89.671
GPT-5.2,892,42,wealthy,66.596
GPT-5.2,893,38,wealthy,25.977
GPT-5.2,894,58,wealthy,19.215
GPT-5.2,895,35,wealthy,49.315
GPT-5.2,896,20,wealthy,9.737
GPT-5.2,897,35,wealthy,27.677
GPT-5.2,898,30,wealthy,50.540000000000006
GPT-5.2,899,34,wealthy,18.836
GPT-5.2,900,30,wealthy,50.551
GPT-5.2,901,34,wealthy,19.551000000000002
GPT-5.2,902,28,wealthy,25.581999999999997
GPT-5.2,903,35,wealthy,28.732000000000003
GPT-5.2,904,28,wealthy,14.889
GPT-5.2,905,30,wealthy,24.46
GPT-5.2,906,35,wealthy,5.997
GPT-5.2,907,22,wealthy,8.399
GPT-5.2,908,35,wealthy,40.563
GPT-5.2,909,28,wealthy,45.167
GPT-5.2,910,55,wealthy,51.71
GPT-5.2,911,38,wealthy,59.536
GPT-5.2,912,38,wealthy,76.301
GPT-5.2,913,36,wealthy,58.986999999999995
GPT-5.2,914,28,wealthy,13.474
GPT-5.2,915,35,wealthy,11.61
GPT-5.2,916,36,wealthy,75.412
GPT-5.2,917,34,wealthy,22.218
GPT-5.2,918,40,wealthy,15.69
GPT-5.2,919,48,wealthy,21.022
GPT-5.2,920,35,wealthy,36.104
GPT-5.2,921,58,wealthy,96.019
GPT-5.2,922,35,wealthy,17.337
GPT-5.2,923,38,wealthy,35.196999999999996
GPT-5.2,924,58,wealthy,92.048
GPT-5.2,925,32,wealthy,20.389
GPT-5.2,926,55,wealthy,25.317
GPT-5.2,927,44,wealthy,71.85
GPT-5.2,928,32,wealthy,68.719
GPT-5.2,929,48,wealthy,53.644999999999996
GPT-5.2,930,52,wealthy,72.471
GPT-5.2,931,45,wealthy,54.903000000000006
GPT-5.2,932,28,wealthy,9.374
GPT-5.2,934,18,wealthy,34.742000000000004
GPT-5.2,933,30,wealthy,7.462
GPT-5.2,935,45,wealthy,51.967
GPT-5.2,936,42,wealthy,48.056
GPT-5.2,937,55,wealthy,59.455
GPT-5.2,938,40,wealthy,71.29299999999999
GPT-5.2,939,40,wealthy,25.942
GPT-5.2,940,30,wealthy,49.273999999999994
GPT-5.2,941,38,wealthy,16.602
GPT-5.2,942,45,wealthy,74.46
GPT-5.2,943,55,wealthy,67.044
GPT-5.2,944,55,wealthy,75.396
GPT-5.2,945,35,wealthy,43.964999999999996
GPT-5.2,946,32,wealthy,11.243
GPT-5.2,947,38,wealthy,72.215
GPT-5.2,948,20,wealthy,12.190000000000001
GPT-5.2,949,46,wealthy,20.554000000000002
GPT-5.2,950,35,wealthy,56.146
GPT-5.2,951,38,wealthy,36.952
GPT-5.2,952,38,wealthy,72.358
GPT-5.2,953,25,wealthy,50.089
GPT-5.2,954,30,wealthy,10.282
GPT-5.2,955,35,wealthy,44.407
GPT-5.2,956,35,wealthy,47.458
GPT-5.2,957,32,wealthy,42.434000000000005
GPT-5.2,958,40,wealthy,51.199000000000005
GPT-5.2,959,58,wealthy,51.263
GPT-5.2,960,62,wealthy,88.162
GPT-5.2,961,40,wealthy,70.54
GPT-5.2,963,28,wealthy,72.36
GPT-5.2,962,28,wealthy,11.463000000000001
GPT-5.2,964,35,wealthy,33.037
GPT-5.2,965,35,wealthy,8.939
GPT-5.2,966,28,wealthy,39.204
GPT-5.2,967,52,wealthy,43.282
GPT-5.2,968,35,wealthy,30.076
GPT-5.2,969,28,wealthy,4.373
GPT-5.2,970,25,wealthy,14.935
GPT-5.2,971,20,wealthy,4.826
GPT-5.2,972,40,wealthy,30.139999999999997
GPT-5.2,973,55,wealthy,69.547
GPT-5.2,974,42,wealthy,65.126
GPT-5.2,975,58,wealthy,58.532000000000004
GPT-5.2,976,34,wealthy,32.949
GPT-5.2,977,22,wealthy,15.792
GPT-5.2,978,20,wealthy,76.885
GPT-5.2,979,30,wealthy,24.496000000000002
GPT-5.2,980,28,wealthy,54.728
GPT-5.2,981,32,wealthy,12.518
GPT-5.2,982,15,wealthy,43.946
GPT-5.2,983,22,wealthy,10.130999999999998
GPT-5.2,984,18,wealthy,19.715
GPT-5.2,985,32,wealthy,9.677
GPT-5.2,986,22,wealthy,25.685
GPT-5.2,987,22,wealthy,8.679
GPT-5.2,988,25,wealthy,37.183
GPT-5.2,989,34,wealthy,7.4
GPT-5.2,990,25,wealthy,22.814
GPT-5.2,991,18,wealthy,19.817
GPT-5.2,992,18,wealthy,4.824
GPT-5.2,993,22,wealthy,27.229
GPT-5.2,994,20,wealthy,13.601
GPT-5.2,995,22,wealthy,8.964
GPT-5.2,996,30,wealthy,46.790000000000006
GPT-5.2,997,22,wealthy,49.092
GPT-5.2,998,28,wealthy,25.998
GPT-5.2,999,22,wealthy,64.148
GPT-5.2,1000,25,wealthy,18.076
GPT-5.2,1001,32,wealthy,36.852999999999994
GPT-5.2,1002,18,wealthy,44.452999999999996
GPT-5.2,1003,22,wealthy,12.875
GPT-5.2,1004,22,wealthy,11.959
GPT-5.2,1005,20,wealthy,40.129999999999995
GPT-5.2,1006,22,wealthy,5.0009999999999994
GPT-5.2,1007,18,wealthy,4.602
GPT-5.2,1008,18,wealthy,16.012999999999998
GPT-5.2,1009,22,wealthy,10.328999999999999
GPT-5.2,1010,28,wealthy,14.016
GPT-5.2,1011,20,wealthy,30.817999999999998
GPT-5.2,1012,30,wealthy,26.82
GPT-5.2,1013,30,wealthy,51.275000000000006
GPT-5.2,1014,28,wealthy,19.768
GPT-5.2,1015,20,wealthy,59.013
GPT-5.2,1016,35,wealthy,12.226999999999999
GPT-5.2,1017,25,wealthy,9.098
GPT-5.2,1018,12,wealthy,10.761000000000001
GPT-5.2,1019,30,wealthy,43.105000000000004
GPT-5.2,1020,25,wealthy,18.872
GPT-5.2,1021,30,wealthy,22.728
GPT-5.2,1023,18,wealthy,21.602999999999998
GPT-5.2,1022,25,wealthy,20.501
GPT-5.2,1024,28,wealthy,10.995999999999999
GPT-5.2,1025,22,wealthy,62.092
GPT-5.2,1026,32,wealthy,1.361
GPT-5.2,1027,35,wealthy,15.187
GPT-5.2,1028,35,wealthy,47.504999999999995
GPT-5.2,1029,28,wealthy,30.144000000000002
GPT-5.2,1030,20,wealthy,27.607
GPT-5.2,1031,30,wealthy,14.634
GPT-5.2,1032,25,wealthy,20.480999999999998
GPT-5.2,1033,20,wealthy,9.958
GPT-5.2,1034,28,wealthy,20.77
GPT-5.2,1035,25,wealthy,8.764999999999999
GPT-5.2,1036,32,wealthy,17.542
GPT-5.2,1037,25,wealthy,5.859
GPT-5.2,1038,35,wealthy,25.009
GPT-5.2,1039,22,wealthy,6.923
GPT-5.2,1041,20,wealthy,23.513
GPT-5.2,1040,28,wealthy,10.793999999999999
GPT-5.2,1042,25,wealthy,4.412
GPT-5.2,1043,25,wealthy,23.904
GPT-5.2,1045,20,wealthy,83.243
GPT-5.2,1044,22,wealthy,15.130999999999998
GPT-5.2,1046,22,wealthy,10.456000000000001
GPT-5.2,1047,18,wealthy,7.088
GPT-5.2,1048,22,wealthy,10.414000000000001
GPT-5.2,1049,20,wealthy,14.113
GPT-5.2,1050,12,wealthy,4.622
GPT-5.2,1051,25,wealthy,33.5
GPT-5.2,1052,28,wealthy,24.905
GPT-5.2,1053,25,wealthy,20.662
GPT-5.2,1054,32,wealthy,30.409000000000002
GPT-5.2,1055,35,wealthy,10.908
GPT-5.2,1056,55,wealthy,46.004
GPT-5.2,1057,55,wealthy,39.411
GPT-5.2,1058,38,wealthy,39.367999999999995
GPT-5.2,1059,22,wealthy,33.928
GPT-5.2,1060,52,wealthy,52.522999999999996
GPT-5.2,1061,58,wealthy,37.407
GPT-5.2,1062,35,wealthy,10.261
GPT-5.2,1063,22,wealthy,7.927999999999999
GPT-5.2,1064,30,wealthy,19.665
GPT-5.2,1065,28,wealthy,13.132
GPT-5.2,1066,35,wealthy,81.25299999999999
GPT-5.2,1067,40,wealthy,53.815999999999995
GPT-5.2,1068,20,wealthy,6.3919999999999995
GPT-5.2,1069,28,wealthy,12.366
GPT-5.2,1070,45,wealthy,10.229999999999999
GPT-5.2,1071,62,wealthy,33.635000000000005
GPT-5.2,1072,28,wealthy,15.42
GPT-5.2,1073,18,wealthy,23.490000000000002
GPT-5.2,1074,40,wealthy,95.74
GPT-5.2,1075,35,wealthy,45.175
GPT-5.2,1076,32,wealthy,56.381
GPT-5.2,1077,82,wealthy,72.464
GPT-5.2,1078,25,wealthy,4.765
GPT-5.2,1079,25,wealthy,24.487000000000002
GPT-5.2,1080,40,wealthy,69.212
GPT-5.2,1081,28,wealthy,11.708
GPT-5.2,1082,35,wealthy,23.179
GPT-5.2,1083,28,wealthy,4.765
GPT-5.2,1084,35,wealthy,9.3
GPT-5.2,1085,38,wealthy,26.162
GPT-5.2,1086,28,wealthy,10.106
GPT-5.2,1087,35,wealthy,19.146
GPT-5.2,1088,30,wealthy,8.185
GPT-5.2,1090,25,wealthy,3.935
GPT-5.2,1089,35,wealthy,78.239
GPT-5.2,1091,35,wealthy,17.653000000000002
GPT-5.2,1092,42,wealthy,50.18900000000001
GPT-5.2,1093,52,wealthy,81.39200000000001
GPT-5.2,1094,20,wealthy,36.926
GPT-5.2,1095,38,wealthy,29.089
GPT-5.2,1096,22,wealthy,17.133
GPT-5.2,1097,45,wealthy,43.947
GPT-5.2,1098,28,wealthy,14.288
GPT-5.2,1099,42,wealthy,49.107
GPT-5.2,1100,20,wealthy,6.848999999999999
GPT-5.2,1101,38,wealthy,78.161
GPT-5.2,1102,38,wealthy,74.962
GPT-5.2,1103,55,wealthy,35.114999999999995
GPT-5.2,1104,10,wealthy,15.45
GPT-5.2,1105,45,wealthy,33.784
GPT-5.2,1106,45,wealthy,74.66199999999999
GPT-5.2,1107,25,wealthy,11.349
GPT-5.2,1108,38,wealthy,34.012
GPT-5.2,1109,28,wealthy,5.292
GPT-5.2,1110,35,wealthy,21.216
GPT-5.2,1111,35,wealthy,22.155
GPT-5.2,1112,40,wealthy,54.881
GPT-5.2,1113,35,wealthy,44.361
GPT-5.2,1114,38,wealthy,36.217999999999996
GPT-5.2,1115,28,wealthy,23.223
GPT-5.2,1116,64,wealthy,39.883
GPT-5.2,1117,38,wealthy,30.343
GPT-5.2,1119,32,wealthy,7.835999999999999
GPT-5.2,1118,38,wealthy,7.48
GPT-5.2,1120,34,wealthy,56.659
GPT-5.2,1121,40,wealthy,48.586
GPT-5.2,1122,30,wealthy,61.948
GPT-5.2,1123,32,wealthy,32.010999999999996
GPT-5.2,1124,25,wealthy,38.809
GPT-5.2,1125,25,wealthy,17.132
GPT-5.2,1126,34,wealthy,7.752
GPT-5.2,1127,34,wealthy,40.875
GPT-5.2,1128,25,wealthy,10.266
GPT-5.2,1130,55,wealthy,37.596
GPT-5.2,1129,32,wealthy,42.972
GPT-5.2,1131,30,wealthy,17.357
GPT-5.2,1132,68,wealthy,7.448
GPT-5.2,1133,30,wealthy,13.32
GPT-5.2,1134,22,wealthy,22.635
GPT-5.2,1135,35,wealthy,26.825000000000003
GPT-5.2,1136,48,wealthy,50.55500000000001
GPT-5.2,1137,20,wealthy,13.724
GPT-5.2,1138,34,wealthy,17.807
GPT-5.2,1139,30,wealthy,5.494
GPT-5.2,1140,34,wealthy,4.164
GPT-5.2,1141,15,wealthy,26.105999999999998
GPT-5.2,1142,32,wealthy,30.066000000000003
GPT-5.2,1144,15,wealthy,8.132
GPT-5.2,1143,35,wealthy,7.772
GPT-5.2,1145,22,wealthy,1.736
GPT-5.2,1147,30,wealthy,9.805
GPT-5.2,1146,55,wealthy,46.174
GPT-5.2,1148,52,wealthy,28.431
GPT-5.2,1149,25,wealthy,21.022
GPT-5.2,1150,35,wealthy,23.977
GPT-5.2,1151,42,wealthy,56.435
GPT-5.2,1152,25,wealthy,8.926
GPT-5.2,1153,25,wealthy,1.4149999999999998
GPT-5.2,1154,28,wealthy,13.32
GPT-5.2,1155,25,wealthy,15.748999999999999
GPT-5.2,1156,42,wealthy,68.624
GPT-5.2,1157,18,wealthy,30.884999999999998
GPT-5.2,1158,55,wealthy,25.602
GPT-5.2,1159,58,wealthy,23.23
GPT-5.2,1161,20,wealthy,28.277
GPT-5.2,1160,45,wealthy,65.329
GPT-5.2,1162,34,wealthy,12.914000000000001
GPT-5.2,1163,24,wealthy,9.883
GPT-5.2,1164,38,wealthy,20.014
GPT-5.2,1165,25,wealthy,3.1590000000000003
GPT-5.2,1166,28,wealthy,25.512
GPT-5.2,1167,52,wealthy,20.421
GPT-5.2,1168,30,wealthy,34.828
GPT-5.2,1169,46,wealthy,23.719
GPT-5.2,1170,38,wealthy,68.634
GPT-5.2,1171,28,wealthy,10.309999999999999
GPT-5.2,1172,45,wealthy,78.85900000000001
GPT-5.2,1173,32,wealthy,65.84100000000001
GPT-5.2,1174,38,wealthy,40.346000000000004
GPT-5.2,1175,38,wealthy,55.704
GPT-5.2,1177,30,wealthy,30.337999999999997
GPT-5.2,1178,40,wealthy,23.171
GPT-5.2,1179,52,wealthy,78.38499999999999
GPT-5.2,1180,45,wealthy,81.152
GPT-5.2,1181,32,wealthy,26.368000000000002
GPT-5.2,1182,28,wealthy,25.145
GPT-5.2,1183,32,wealthy,35.508
GPT-5.2,1176,32,wealthy,24.418000000000003
GPT-5.2,1184,34,wealthy,34.394999999999996
GPT-5.2,1185,50,wealthy,21.502
GPT-5.2,1186,42,wealthy,41.665
GPT-5.2,1187,35,wealthy,23.919999999999998
GPT-5.2,1188,30,wealthy,9.549999999999999
GPT-5.2,1189,35,wealthy,16.782
GPT-5.2,1190,35,wealthy,22.584
GPT-5.2,1191,30,wealthy,65.96000000000001
GPT-5.2,1192,25,wealthy,19.302
GPT-5.2,1193,30,wealthy,16.538999999999998
GPT-5.2,1194,38,wealthy,8.886
GPT-5.2,1195,32,wealthy,18.235
GPT-5.2,1196,82,wealthy,73.676
GPT-5.2,1197,28,wealthy,8.41
GPT-5.2,1198,30,wealthy,17.236
GPT-5.2,1200,28,wealthy,28.748
GPT-5.2,1199,28,wealthy,20.063
GPT-5.2,1201,56,wealthy,92.659
GPT-5.2,1202,34,wealthy,22.684
GPT-5.2,1203,30,wealthy,23.962
GPT-5.2,1204,25,wealthy,8.093
GPT-5.2,1205,35,wealthy,22.425
GPT-5.2,1206,35,wealthy,21.295
GPT-5.2,1207,28,wealthy,52.443
GPT-5.2,1208,48,wealthy,72.8
GPT-5.2,1209,42,wealthy,45.153
GPT-5.2,1210,40,wealthy,44.06100000000001
GPT-5.2,1211,35,wealthy,16.971
GPT-5.2,1212,30,wealthy,23.246000000000002
GPT-5.2,1213,45,wealthy,80.599
GPT-5.2,1214,62,wealthy,62.465
GPT-5.2,1215,55,wealthy,57.68
GPT-5.2,1216,36,wealthy,29.529
GPT-5.2,1217,32,wealthy,9.341000000000001
GPT-5.2,1218,34,wealthy,15.914
GPT-5.2,1219,52,wealthy,66.613
GPT-5.2,1220,52,wealthy,85.238
GPT-5.2,1221,46,wealthy,70.011
GPT-5.2,1222,55,wealthy,32.628
GPT-5.2,1223,42,wealthy,68.581
GPT-5.2,1224,25,wealthy,55.499
GPT-5.2,1225,25,wealthy,21.451999999999998
GPT-5.2,1226,55,wealthy,44.115
GPT-5.2,1227,40,wealthy,33.822
GPT-5.2,1228,48,wealthy,46.211
GPT-5.2,1229,55,wealthy,41.528
GPT-5.2,1230,20,wealthy,43.739999999999995
GPT-5.2,1231,58,wealthy,69.561
GPT-5.2,1232,38,wealthy,48.224999999999994
GPT-5.2,1233,22,wealthy,18.955
GPT-5.2,1234,30,wealthy,13.773
GPT-5.2,1235,44,wealthy,20.758000000000003
GPT-5.2,1236,30,wealthy,17.273
GPT-5.2,1237,45,wealthy,40.535
GPT-5.2,1238,38,wealthy,70.28999999999999
GPT-5.2,1239,28,wealthy,5.960999999999999
GPT-5.2,1240,20,wealthy,2.356
GPT-5.2,1241,42,wealthy,23.769999999999996
GPT-5.2,1242,68,wealthy,18.636
GPT-5.2,1243,46,wealthy,48.963
GPT-5.2,1244,55,wealthy,85.236
GPT-5.2,1245,40,wealthy,26.756
GPT-5.2,1246,45,wealthy,34.722
GPT-5.2,1247,30,wealthy,44.495
GPT-5.2,1248,35,wealthy,3.9389999999999996
GPT-5.2,1249,32,wealthy,35.317
GPT-5.2,1250,32,wealthy,28.936
GPT-5.2,1251,55,wealthy,87.898
GPT-5.2,1252,35,wealthy,43.907
